,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,275000000.0,297000000.0,317000000.0,338000000.0
Capital Surplus,11996000000.0,11940000000.0,11914000000.0,11894000000.0
Total Liab,2700000000.0,2231000000.0,2115000000.0,2022000000.0
Total Stockholder Equity,21285000000.0,20252000000.0,20095000000.0,19121000000.0
Other Current Liab,1767000000.0,1292000000.0,1241000000.0,1211000000.0
Total Assets,23985000000.0,22483000000.0,22210000000.0,21143000000.0
Common Stock,66000000.0,66000000.0,66000000.0,66000000.0
Retained Earnings,9139000000.0,8164000000.0,8020000000.0,7107000000.0
Other Liab,496000000.0,496000000.0,496000000.0,492000000.0
Treasury Stock,84000000.0,82000000.0,95000000.0,54000000.0
Other Assets,212000000.0,210000000.0,209000000.0,197000000.0
Cash,8729000000.0,9477000000.0,7892000000.0,7260000000.0
Total Current Liabilities,1830000000.0,1351000000.0,1293000000.0,1253000000.0
Deferred Long Term Asset Charges,179000000.0,177000000.0,177000000.0,177000000.0
Other Stockholder Equity,84000000.0,82000000.0,95000000.0,54000000.0
Property Plant Equipment,957000000.0,919000000.0,842000000.0,736000000.0
Total Current Assets,21954000000.0,20304000000.0,19937000000.0,18791000000.0
Long Term Investments,587000000.0,753000000.0,905000000.0,1081000000.0
Net Tangible Assets,21010000000.0,19955000000.0,19778000000.0,18783000000.0
Short Term Investments,10014000000.0,8398000000.0,10191000000.0,8819000000.0
Net Receivables,3211000000.0,2429000000.0,1854000000.0,2712000000.0
