,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1744000000.0,1585000000.0,2396000000.0,2453000000.0
Capital Surplus,41788000000.0,41793000000.0,41775000000.0,41756000000.0
Total Liab,37987000000.0,38352000000.0,37900000000.0,39407000000.0
Total Stockholder Equity,30552000000.0,30711000000.0,32187000000.0,31436000000.0
Minority Interest,1101000000.0,1112000000.0,1121000000.0,1130000000.0
Deferred Long Term Liab,1302000000.0,1309000000.0,1303000000.0,897000000.0
Other Current Liab,1477000000.0,1444000000.0,1170000000.0,1111000000.0
Total Assets,69640000000.0,70175000000.0,71208000000.0,71973000000.0
Common Stock,23000000.0,23000000.0,23000000.0,23000000.0
Other Current Assets,569000000.0,990000000.0,446000000.0,285000000.0
Retained Earnings,-10617000000.0,-10496000000.0,-9124000000.0,-9936000000.0
Other Liab,2146000000.0,2204000000.0,2202000000.0,1932000000.0
Good Will,20033000000.0,19851000000.0,19851000000.0,19851000000.0
Treasury Stock,-642000000.0,-609000000.0,-487000000.0,-407000000.0
Other Assets,1630000000.0,1841000000.0,1565000000.0,1835000000.0
Cash,102000000.0,1365000000.0,1377000000.0,1184000000.0
Total Current Liabilities,5825000000.0,5059000000.0,4618000000.0,5074000000.0
Deferred Long Term Asset Charges,303000000.0,492000000.0,213000000.0,536000000.0
Short Long Term Debt,163000000.0,662000000.0,2176000000.0,2561000000.0
Other Stockholder Equity,-642000000.0,-609000000.0,-487000000.0,-407000000.0
Property Plant Equipment,35576000000.0,34570000000.0,35605000000.0,36139000000.0
Total Current Assets,2686000000.0,4283000000.0,3734000000.0,3203000000.0
Long Term Investments,7971000000.0,8045000000.0,8057000000.0,8492000000.0
Net Tangible Assets,8775000000.0,9275000000.0,9940000000.0,9132000000.0
Net Receivables,1431000000.0,1414000000.0,1396000000.0,1267000000.0
Long Term Debt,30016000000.0,31089000000.0,31080000000.0,32137000000.0
Inventory,457000000.0,396000000.0,389000000.0,348000000.0
Accounts Payable,1189000000.0,949000000.0,968000000.0,837000000.0
