,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,48116000000,34743000000,8000000,319000000,1929000000,1639000000
1,2021,1,47781000000,36227000000,8000000,320000000,1498000000,3338000000
2,2021,2,36759000000,21807000000,8000000,320000000,1288000000,1269000000
3,2021,3,34171000000,19595000000,8000000,321000000,1512000000,1305000000
