,2021-11-30,2021-08-31,2021-05-31,2021-02-28
Net Income,1190491000.0,1406888000.0,831363000.0,1001369000.0
Change To Liabilities,0.0,329291000.0,1132000.0,183584000.0
Investments,,-87496000.0,63387000.0,-120570000.0
Total Cashflows From Investing Activities,,-81096000.0,43280000.0,-93352000.0
Net Borrowings,,-172176000.0,-89429000.0,-547296000.0
Total Cash From Financing Activities,,-484086000.0,-188145000.0,-629688000.0
Change To Operating Activities,,-208242000.0,3403000.0,260096000.0
Change In Cash,,29045000.0,187747000.0,-337532000.0
Repurchase Of Stock,,-278864000.0,-104164000.0,-69480000.0
Total Cash From Operating Activities,,594227000.0,332612000.0,385508000.0
Depreciation,,21102000.0,22418000.0,22325000.0
Other Cashflows From Investing Activities,,4000.0,-676000.0,684000.0
Dividends Paid,,-77662000.0,-78483000.0,-77843000.0
Change To Inventory,,-676400000.0,-714300000.0,-862120000.0
Change To Account Receivables,,13372000.0,72261000.0,45649000.0
Other Cashflows From Financing Activities,,44616000.0,83931000.0,64931000.0
Change To Netincome,,-291784000.0,116335000.0,-265395000.0
Capital Expenditures,,-15597000.0,-15117000.0,-9245000.0
