,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1264728000.0,1102516000.0,1125894000.0,1155079000.0
Capital Surplus,184995000.0,172232000.0,161638000.0,170555000.0
Total Liab,7391676000.0,7237607000.0,7101056000.0,7128926000.0
Total Stockholder Equity,6878666000.0,6864383000.0,6937710000.0,6859273000.0
Minority Interest,4490000.0,4217000.0,4163000.0,4165000.0
Deferred Long Term Liab,18954000.0,18954000.0,18954000.0,19669000.0
Other Current Liab,296494000.0,293613000.0,286072000.0,300162000.0
Total Assets,14274832000.0,14106207000.0,14042929000.0,13992364000.0
Common Stock,3726134000.0,3724859000.0,3964500000.0,4030368000.0
Retained Earnings,2949984000.0,2889027000.0,2765401000.0,2659001000.0
Other Liab,1199957000.0,1192733000.0,1185174000.0,1169705000.0
Good Will,6006533000.0,5818749000.0,5754101000.0,5726650000.0
Treasury Stock,17553000.0,78265000.0,46171000.0,-651000.0
Other Assets,265854000.0,259072000.0,251626000.0,246934000.0
Cash,339479000.0,727395000.0,743464000.0,617294000.0
Total Current Liabilities,1145298000.0,1092282000.0,1106886000.0,1028654000.0
Short Long Term Debt,26277000.0,26940000.0,125164000.0,27637000.0
Other Stockholder Equity,17553000.0,78265000.0,46171000.0,-651000.0
Property Plant Equipment,5577429000.0,5419427000.0,5407317000.0,5455429000.0
Total Current Assets,1160288000.0,1506443000.0,1503991000.0,1408272000.0
Net Tangible Assets,-392595000.0,-56882000.0,57715000.0,-22456000.0
Net Receivables,692051000.0,649561000.0,608758000.0,630264000.0
Long Term Debt,4906695000.0,4803846000.0,4653156000.0,4780244000.0
Accounts Payable,341211000.0,326085000.0,280025000.0,290820000.0
