,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,793000000.0,817000000.0,834800000.0,855300000.0
Capital Surplus,4234000000.0,4205000000.0,4185700000.0,4160800000.0
Total Liab,5803000000.0,4838000000.0,4696900000.0,4383600000.0
Total Stockholder Equity,4021000000.0,3915000000.0,3713200000.0,3455500000.0
Other Current Liab,310000000.0,339000000.0,354500000.0,287200000.0
Total Assets,10183000000.0,9112000000.0,8769100000.0,8198100000.0
Common Stock,2000000.0,2000000.0,1700000.0,1700000.0
Other Current Assets,140000000.0,119000000.0,97700000.0,257700000.0
Retained Earnings,114000000.0,25000000.0,-150300000.0,-377400000.0
Other Liab,482000000.0,399000000.0,408100000.0,372100000.0
Good Will,2531000000.0,2519000000.0,2515000000.0,2461500000.0
Treasury Stock,-329000000.0,-317000000.0,-323900000.0,-329600000.0
Other Assets,344000000.0,210000000.0,196100000.0,232600000.0
Cash,1969000000.0,896000000.0,988100000.0,833100000.0
Total Current Liabilities,1096000000.0,1196000000.0,1139200000.0,1024000000.0
Deferred Long Term Asset Charges,70000000.0,66000000.0,44100000.0,44600000.0
Short Long Term Debt,79000000.0,60000000.0,73600000.0,72000000.0
Other Stockholder Equity,-329000000.0,-317000000.0,-323900000.0,-329600000.0
Property Plant Equipment,2581000000.0,2608000000.0,2442400000.0,2129800000.0
Total Current Assets,3931000000.0,2918000000.0,2774500000.0,2518900000.0
Long Term Investments,3000000.0,40000000.0,6300000.0,
Net Tangible Assets,697000000.0,579000000.0,363400000.0,138700000.0
Short Term Investments,50000000.0,71000000.0,74700000.0,
Net Receivables,1055000000.0,1193000000.0,1012300000.0,894400000.0
Long Term Debt,4037000000.0,2992000000.0,2964600000.0,2840200000.0
Inventory,653000000.0,593000000.0,555100000.0,486200000.0
Accounts Payable,363000000.0,385000000.0,365700000.0,356900000.0
