,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,2457000000.0,2457000000.0,2505000000.0,2505000000.0
Capital Surplus,5008000000.0,5008000000.0,5104000000.0,5104000000.0
Total Liab,30006000000.0,30006000000.0,30423000000.0,30423000000.0
Total Stockholder Equity,18961000000.0,18961000000.0,17892000000.0,17892000000.0
Minority Interest,349000000.0,349000000.0,311000000.0,311000000.0
Other Current Liab,3184000000.0,3184000000.0,3295000000.0,3295000000.0
Total Assets,49316000000.0,49316000000.0,48626000000.0,48626000000.0
Common Stock,2130000000.0,2130000000.0,2131000000.0,2131000000.0
Other Current Assets,457000000.0,457000000.0,329000000.0,329000000.0
Retained Earnings,14540000000.0,14540000000.0,13687000000.0,13687000000.0
Other Liab,3994000000.0,3994000000.0,3954000000.0,3954000000.0
Good Will,10234000000.0,10234000000.0,10028000000.0,10028000000.0
Treasury Stock,-2717000000.0,-2717000000.0,-3030000000.0,-3030000000.0
Other Assets,1522000000.0,1522000000.0,1440000000.0,1440000000.0
Cash,6604000000.0,6604000000.0,8443000000.0,8443000000.0
Total Current Liabilities,14340000000.0,14340000000.0,13848000000.0,13848000000.0
Deferred Long Term Asset Charges,640000000.0,640000000.0,665000000.0,665000000.0
Short Long Term Debt,1220000000.0,1220000000.0,1846000000.0,1846000000.0
Other Stockholder Equity,-2432000000.0,-2432000000.0,-2905000000.0,-2905000000.0
Property Plant Equipment,13892000000.0,13892000000.0,13974000000.0,13974000000.0
Total Current Assets,20610000000.0,20610000000.0,20147000000.0,20147000000.0
Long Term Investments,601000000.0,601000000.0,532000000.0,532000000.0
Net Tangible Assets,6270000000.0,6270000000.0,5359000000.0,5359000000.0
Net Receivables,7211000000.0,7211000000.0,5627000000.0,5627000000.0
Long Term Debt,9291000000.0,9291000000.0,10179000000.0,10179000000.0
Inventory,5893000000.0,5893000000.0,5362000000.0,5362000000.0
Accounts Payable,6753000000.0,6753000000.0,5897000000.0,5897000000.0
