,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,68501019000,41619272000,198000,466300500,0,0
1,2020,4,68501019000,41619272000,198000,466300500,0,0
2,2021,1,69916765000,39189458000,201000,0,0,0
3,2021,2,69916765000,39189458000,201000,0,0,0
