,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,2404489000,1662065000,126000,0,617355000,468817000
1,2021,1,2497411000,1813637000,127000,0,550646000,406880000
2,2021,2,3290416000,2759663000,127000,0,528900000,430646000
3,2021,3,3502138000,2968516000,127000,0,532429000,442499000
