,2021-09-30,2021-07-03,2021-04-03,2021-01-02
Change To Liabilities,22000000.0,-12000000.0,13000000.0,-20000000.0
Total Cashflows From Investing Activities,-37000000.0,204000000.0,-923000000.0,-29000000.0
Net Borrowings,-19000000.0,-37000000.0,-50000000.0,-19000000.0
Total Cash From Financing Activities,4000000.0,-1000000.0,-13000000.0,-60000000.0
Change To Operating Activities,-4000000.0,38000000.0,-137000000.0,38000000.0
Issuance Of Stock,22000000.0,37000000.0,37000000.0,32000000.0
Net Income,209000000.0,317000000.0,104000000.0,50000000.0
Change In Cash,258000000.0,457000000.0,-835000000.0,190000000.0
Effect Of Exchange Rate,2000000.0,2000000.0,3000000.0,5000000.0
Total Cash From Operating Activities,289000000.0,252000000.0,98000000.0,274000000.0
Depreciation,65000000.0,64000000.0,66000000.0,58000000.0
Change To Inventory,39000000.0,8000000.0,31000000.0,1000000.0
Change To Account Receivables,-101000000.0,-16000000.0,-47000000.0,86000000.0
Other Cashflows From Financing Activities,1000000.0,-1000000.0,-1000000.0,-73000000.0
Change To Netincome,24000000.0,-28000000.0,38000000.0,36000000.0
Capital Expenditures,-25000000.0,-20000000.0,-29000000.0,-31000000.0
Other Cashflows From Investing Activities,,,24000000.0,24000000.0
