,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,13112000000.0,13177000000.0,13231000000.0,13344000000.0
Total Liab,89935000000.0,95675000000.0,93659000000.0,85682000000.0
Total Stockholder Equity,110005000000.0,110395000000.0,102837000000.0,100354000000.0
Minority Interest,924000000.0,935000000.0,946000000.0,1213000000.0
Other Current Liab,21049000000.0,21026000000.0,19869000000.0,11009000000.0
Total Assets,200864000000.0,207005000000.0,197442000000.0,187249000000.0
Common Stock,110005000000.0,110395000000.0,102837000000.0,6000000.0
Other Current Assets,13972000000.0,10377000000.0,9786000000.0,5742000000.0
Other Liab,3720000000.0,3784000000.0,3930000000.0,3977000000.0
Good Will,59353000000.0,59353000000.0,59352000000.0,59353000000.0
Other Assets,2141000000.0,2119000000.0,1914000000.0,1831000000.0
Cash,20528000000.0,27696000000.0,23060000000.0,18096000000.0
Total Current Liabilities,73517000000.0,68570000000.0,65638000000.0,58369000000.0
Deferred Long Term Asset Charges,1727000000.0,1706000000.0,1506000000.0,1395000000.0
Property Plant Equipment,6446000000.0,6619000000.0,6821000000.0,6767000000.0
Total Current Assets,76596000000.0,78698000000.0,67878000000.0,58011000000.0
Long Term Investments,43216000000.0,47039000000.0,48246000000.0,47943000000.0
Net Tangible Assets,37540000000.0,37865000000.0,30254000000.0,27657000000.0
Short Term Investments,36883000000.0,35286000000.0,30679000000.0,24820000000.0
Net Receivables,5213000000.0,5339000000.0,4353000000.0,8899000000.0
Long Term Debt,12271000000.0,22713000000.0,23356000000.0,22718000000.0
Accounts Payable,7325000000.0,6577000000.0,4973000000.0,4620000000.0
Capital Surplus,,,,83960000000.0
Retained Earnings,,,,20107000000.0
Treasury Stock,,,,-3719000000.0
Short Long Term Debt,,,,6525000000.0
Other Stockholder Equity,,,,-1608000000.0
