,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,2339000000.0,2447300000.0,2478800000.0,2399900000.0
Capital Surplus,5962300000.0,5887300000.0,4404100000.0,4264400000.0
Total Liab,18445700000.0,19463200000.0,17635000000.0,16098700000.0
Total Stockholder Equity,8420200000.0,8312700000.0,6731100000.0,6186200000.0
Minority Interest,49900000.0,41300000.0,48400000.0,46500000.0
Other Current Liab,528000000.0,530600000.0,527000000.0,476200000.0
Total Assets,26915800000.0,27817200000.0,24414500000.0,22331400000.0
Common Stock,207300000.0,206800000.0,195900000.0,193700000.0
Other Current Assets,3353500000.0,3251600000.0,2900000000.0,3011700000.0
Retained Earnings,2873800000.0,2749100000.0,2658900000.0,2371700000.0
Other Liab,1427900000.0,1418900000.0,1437700000.0,1365900000.0
Good Will,6627500000.0,6630300000.0,6510900000.0,6127000000.0
Treasury Stock,-623200000.0,-530500000.0,-527800000.0,-643600000.0
Other Assets,2006200000.0,1970000000.0,1882900000.0,1833300000.0
Cash,2735100000.0,3204100000.0,526300000.0,664600000.0
Total Current Liabilities,11659800000.0,12021300000.0,11516000000.0,10135000000.0
Deferred Long Term Asset Charges,1171400000.0,1126300000.0,1087900000.0,1085800000.0
Short Long Term Debt,200300000.0,202000000.0,25800000.0,129500000.0
Other Stockholder Equity,-623200000.0,-530500000.0,-527800000.0,-643600000.0
Property Plant Equipment,784800000.0,813200000.0,819400000.0,824600000.0
Total Current Assets,15138300000.0,15939300000.0,12667500000.0,11124200000.0
Long Term Investments,20000000.0,17100000.0,55000000.0,22400000.0
Net Tangible Assets,-546300000.0,-764900000.0,-2258600000.0,-2340700000.0
Net Receivables,8923000000.0,9351500000.0,9122400000.0,7335800000.0
Long Term Debt,5076600000.0,5720400000.0,4366300000.0,4276900000.0
Accounts Payable,9161700000.0,9716700000.0,9205000000.0,7784600000.0
