,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-500000.0,-300000.0,-400000.0,-400000.0
Change To Liabilities,-84000000.0,-2600000.0,15500000.0,-52100000.0
Total Cashflows From Investing Activities,-119600000.0,-184200000.0,-417900000.0,-254000000.0
Net Borrowings,-573800000.0,1578300000.0,-29600000.0,-50600000.0
Total Cash From Financing Activities,-662800000.0,2782500000.0,-118100000.0,-123900000.0
Change To Operating Activities,-356300000.0,49800000.0,1406500000.0,-416900000.0
Issuance Of Stock,22600000.0,1464800000.0,37200000.0,28300000.0
Net Income,225100000.0,190200000.0,382100000.0,142200000.0
Change In Cash,-362700000.0,3014100000.0,-213400000.0,99500000.0
Effect Of Exchange Rate,-33200000.0,13800000.0,36300000.0,112500000.0
Total Cash From Operating Activities,452900000.0,402000000.0,286300000.0,364900000.0
Depreciation,131300000.0,145200000.0,143300000.0,81800000.0
Dividends Paid,-89800000.0,-105000000.0,-97400000.0,-87300000.0
Change To Account Receivables,549000000.0,12600000.0,-1691300000.0,501400000.0
Other Cashflows From Financing Activities,-21800000.0,-155600000.0,-28300000.0,-14300000.0
Change To Netincome,63700000.0,30300000.0,37600000.0,118500000.0
Capital Expenditures,-44000000.0,-32000000.0,-27200000.0,-19800000.0
