,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,104295536000,37503020000,482000,0,22670645000,21575668000
1,2021,1,106951785000,38458306000,487000,0,20697049000,19638463000
2,2021,2,107555932000,38104200000,488000,0,24173529000,23061642000
3,2021,3,102141074000,33985421000,489000,0,18096140000,19861060000
