,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,165883000000,160016000000,3000000,122000000,3189000000,3012000000
1,2021,1,165737000000,160235000000,3000000,129000000,3355000000,2918000000
2,2021,2,171703000000,166017000000,3000000,126000000,3420000000,2829000000
3,2021,3,170726000000,165019000000,3000000,129000000,2906000000,1875000000
