,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,1823373000.0,1815770000.0,1808232000.0,1804354000.0
Total Liab,2404585000.0,2310672000.0,2244882000.0,2307825000.0
Total Stockholder Equity,2326112000.0,2299895000.0,2305970000.0,2215707000.0
Deferred Long Term Liab,5329000.0,5844000.0,6360000.0,6875000.0
Other Current Liab,212894000.0,77199000.0,19895000.0,
Total Assets,4730697000.0,4610567000.0,4550852000.0,4523532000.0
Common Stock,47862000.0,47862000.0,47838000.0,47783000.0
Other Current Assets,13235000.0,15400000.0,21984000.0,39437000.0
Retained Earnings,2276071000.0,2257320000.0,2270819000.0,2184352000.0
Other Liab,965031000.0,957737000.0,954970000.0,942047000.0
Treasury Stock,-1821194000.0,-1821057000.0,-1820919000.0,-1820782000.0
Other Assets,31099000.0,31708000.0,30784000.0,29470000.0
Cash,76270000.0,158147000.0,173659000.0,140113000.0
Total Current Liabilities,466010000.0,378684000.0,315092000.0,390226000.0
Other Stockholder Equity,2007000.0,2144000.0,2282000.0,2419000.0
Property Plant Equipment,4256875000.0,4182793000.0,4108153000.0,4078347000.0
Total Current Assets,442723000.0,396066000.0,411915000.0,415715000.0
Net Tangible Assets,2326112000.0,2299895000.0,2305970000.0,2215707000.0
Net Receivables,340437000.0,205124000.0,200402000.0,220895000.0
Long Term Debt,946509000.0,946316000.0,946123000.0,945924000.0
Inventory,12781000.0,17395000.0,15870000.0,15270000.0
Accounts Payable,227192000.0,166256000.0,169101000.0,162081000.0
Short Long Term Debt,,100000000.0,100000000.0,188000000.0
