,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,401000000.0,520000000.0,456000000.0,-498000000.0
Change To Liabilities,-262000000.0,-438000000.0,-432000000.0,-694000000.0
Total Cashflows From Investing Activities,15000000.0,211000000.0,246000000.0,-740000000.0
Net Borrowings,-871000000.0,-65000000.0,-1292000000.0,134000000.0
Total Cash From Financing Activities,-1070000000.0,-212000000.0,-1504000000.0,21000000.0
Change To Operating Activities,551000000.0,-19000000.0,118000000.0,71000000.0
Net Income,431000000.0,299000000.0,374000000.0,-82000000.0
Change In Cash,171000000.0,424000000.0,-375000000.0,-243000000.0
Effect Of Exchange Rate,6000000.0,-4000000.0,5000000.0,-3000000.0
Total Cash From Operating Activities,1220000000.0,429000000.0,878000000.0,479000000.0
Depreciation,326000000.0,532000000.0,583000000.0,587000000.0
Other Cashflows From Investing Activities,-13000000.0,-26000000.0,5000000.0,-13000000.0
Dividends Paid,-175000000.0,-174000000.0,-174000000.0,-174000000.0
Change To Inventory,37000000.0,49000000.0,110000000.0,50000000.0
Change To Account Receivables,-98000000.0,-16000000.0,186000000.0,249000000.0
Other Cashflows From Financing Activities,-24000000.0,-35000000.0,-38000000.0,-38000000.0
Change To Netincome,245000000.0,55000000.0,-121000000.0,375000000.0
Capital Expenditures,-346000000.0,-263000000.0,-309000000.0,-228000000.0
Issuance Of Stock,,62000000.0,62000000.0,61000000.0
