,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-374000000.0,8000000.0,-663000000.0,-456000000.0
Change To Liabilities,193000000.0,119000000.0,-278000000.0,557000000.0
Total Cashflows From Investing Activities,-464000000.0,-100000000.0,-809000000.0,-473000000.0
Net Borrowings,-5000000.0,-115000000.0,736000000.0,-19000000.0
Total Cash From Financing Activities,360000000.0,-534000000.0,433000000.0,159000000.0
Change To Operating Activities,448000000.0,1380000000.0,-1095000000.0,-1038000000.0
Net Income,1031000000.0,591000000.0,437000000.0,177000000.0
Change In Cash,721000000.0,1297000000.0,-1367000000.0,-1316000000.0
Repurchase Of Stock,-556000000.0,-441000000.0,-470000000.0,-405000000.0
Effect Of Exchange Rate,-18000000.0,-18000000.0,9000000.0,14000000.0
Total Cash From Operating Activities,843000000.0,1931000000.0,-1000000000.0,-1016000000.0
Depreciation,-25000000.0,60000000.0,60000000.0,57000000.0
Other Cashflows From Investing Activities,-82000000.0,-95000000.0,-157000000.0,-30000000.0
Dividends Paid,-129000000.0,-126000000.0,-129000000.0,-122000000.0
Change To Account Receivables,-124000000.0,2000000.0,-238000000.0,-432000000.0
Other Cashflows From Financing Activities,1050000000.0,148000000.0,296000000.0,704000000.0
Change To Netincome,-573000000.0,155000000.0,24000000.0,-462000000.0
Capital Expenditures,-31000000.0,-33000000.0,-22000000.0,-40000000.0
Issuance Of Stock,,,,1000000.0
