,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Research Development,120307000.0,113276000.0,101581000.0,94731000.0
Effect Of Accounting Charges,,,,
Income Before Tax,68603000.0,69858000.0,75505000.0,66602000.0
Minority Interest,,,,
Net Income,68935000.0,73467000.0,76296000.0,67306000.0
Selling General Administrative,174766000.0,155906000.0,149384000.0,145576000.0
Gross Profit,363919000.0,338266000.0,326771000.0,305458000.0
Ebit,68846000.0,69084000.0,75806000.0,65151000.0
Operating Income,68846000.0,69084000.0,75806000.0,65151000.0
Other Operating Expenses,,,,
Interest Expense,-743000.0,-746000.0,-742000.0,-762000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-332000.0,-3609000.0,-791000.0,-704000.0
Total Revenue,679953000.0,645119000.0,574183000.0,649886000.0
Total Operating Expenses,611107000.0,576035000.0,498377000.0,584735000.0
Cost Of Revenue,316034000.0,306853000.0,247412000.0,344428000.0
Total Other Income Expense Net,-243000.0,774000.0,-301000.0,1451000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,68935000.0,73467000.0,76296000.0,67306000.0
Net Income Applicable To Common Shares,68935000.0,73467000.0,76296000.0,67306000.0
