,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,42030000.0,33370000.0,34070000.0,40770000.0
Capital Surplus,6390547000.0,5887838000.0,5885682000.0,5881383000.0
Total Liab,6084301000.0,6009822000.0,5560469000.0,5522648000.0
Total Stockholder Equity,3051922000.0,2739505000.0,2956963000.0,3189435000.0
Minority Interest,1219576000.0,1125179000.0,1004359000.0,880685000.0
Other Current Liab,120830000.0,116688000.0,116693000.0,115795000.0
Total Assets,10400564000.0,9919271000.0,9566556000.0,9637533000.0
Common Stock,3083000.0,2968000.0,2968000.0,2966000.0
Other Current Assets,28170000.0,32700000.0,33428000.0,22762000.0
Other Liab,52331000.0,50482000.0,48568000.0,52208000.0
Treasury Stock,-3341708000.0,-3151301000.0,-2931687000.0,-2694914000.0
Other Assets,325500000.0,259148000.0,265086000.0,358694000.0
Cash,1063000.0,3370000.0,1172000.0,1409000.0
Total Current Liabilities,634643000.0,789951000.0,496055000.0,501839000.0
Short Long Term Debt,427000.0,668000.0,894000.0,1264000.0
Other Stockholder Equity,-3341708000.0,-3151301000.0,-2931687000.0,-2694914000.0
Property Plant Equipment,9332873000.0,8832455000.0,8457474000.0,8455671000.0
Total Current Assets,56259000.0,175126000.0,189815000.0,182165000.0
Long Term Investments,643902000.0,619172000.0,620111000.0,600233000.0
Net Tangible Assets,3009892000.0,2706135000.0,2922893000.0,3148665000.0
Net Receivables,25741000.0,139047000.0,155206000.0,157992000.0
Long Term Debt,5207160000.0,4981552000.0,4830348000.0,4785451000.0
Accounts Payable,113753000.0,118692000.0,103551000.0,107632000.0
