Date,Closing Price
1994-06-07,5.57919454574585
1994-06-08,5.543199062347412
1994-06-09,5.543199062347412
1994-06-10,5.507208824157715
1994-06-13,5.507208824157715
1994-06-14,5.543199062347412
1994-06-15,5.543199062347412
1994-06-16,5.507208824157715
1994-06-17,5.471211910247803
1994-06-20,5.507208824157715
1994-06-21,5.471211910247803
1994-06-22,5.471211910247803
1994-06-23,5.39921760559082
1994-06-24,5.313909530639648
1994-06-27,5.169311046600342
1994-06-28,5.097014427185059
1994-06-29,5.169311046600342
1994-06-30,5.097014427185059
1994-07-01,5.13316535949707
1994-07-05,5.169311046600342
1994-07-06,5.097014427185059
1994-07-07,5.097014427185059
1994-07-08,5.097014427185059
1994-07-11,5.13316535949707
1994-07-12,5.13316535949707
1994-07-13,5.13316535949707
1994-07-14,5.169311046600342
1994-07-15,5.205462455749512
1994-07-18,5.205462455749512
1994-07-19,5.350058078765869
1994-07-20,5.277760982513428
1994-07-21,5.277760982513428
1994-07-22,5.313909530639648
1994-07-25,5.350058078765869
1994-07-26,5.350058078765869
1994-07-27,5.277760982513428
1994-07-28,5.169311046600342
1994-07-29,5.13316535949707
1994-08-01,5.097014427185059
1994-08-02,5.241612911224365
1994-08-03,5.313909530639648
1994-08-04,5.205462455749512
1994-08-05,5.205462455749512
1994-08-08,5.205462455749512
1994-08-09,5.13316535949707
1994-08-10,5.241612911224365
1994-08-11,5.169311046600342
1994-08-12,5.205462455749512
1994-08-15,5.169311046600342
1994-08-16,5.241612911224365
1994-08-17,5.241612911224365
1994-08-18,5.205462455749512
1994-08-19,5.205462455749512
1994-08-22,5.241612911224365
1994-08-23,5.241612911224365
1994-08-24,5.241612911224365
1994-08-25,5.13316535949707
1994-08-26,5.205462455749512
1994-08-29,5.241612911224365
1994-08-30,5.277760982513428
1994-08-31,5.313909530639648
1994-09-01,5.350058078765869
1994-09-02,5.494656562805176
1994-09-06,5.422354698181152
1994-09-07,5.422354698181152
1994-09-08,5.3862080574035645
1994-09-09,5.3862080574035645
1994-09-12,5.422354698181152
1994-09-13,5.350058078765869
1994-09-14,5.313909530639648
1994-09-15,5.3862080574035645
1994-09-16,5.277760982513428
1994-09-19,5.350058078765869
1994-09-20,5.3862080574035645
1994-09-21,5.313909530639648
1994-09-22,5.205462455749512
1994-09-23,5.169311046600342
1994-09-26,5.329950332641602
1994-09-27,5.329950332641602
1994-09-28,5.144883155822754
1994-09-29,5.292937278747559
1994-09-30,5.329950332641602
1994-10-03,5.255924224853516
1994-10-04,5.255924224853516
1994-10-05,5.03384256362915
1994-10-06,4.959817409515381
1994-10-07,5.03384256362915
1994-10-10,5.03384256362915
1994-10-11,4.959817409515381
1994-10-12,5.03384256362915
1994-10-13,4.959817409515381
1994-10-14,4.922801494598389
1994-10-17,4.996829509735107
1994-10-18,4.996829509735107
1994-10-19,4.959817409515381
1994-10-20,4.996829509735107
1994-10-21,5.070855140686035
1994-10-24,5.070855140686035
1994-10-25,4.996829509735107
1994-10-26,4.922801494598389
1994-10-27,4.922801494598389
1994-10-28,5.107870101928711
1994-10-31,5.2189106941223145
1994-11-01,5.107870101928711
1994-11-02,5.181895732879639
1994-11-03,5.144883155822754
1994-11-04,5.144883155822754
1994-11-07,5.107870101928711
1994-11-08,5.070855140686035
1994-11-09,5.070855140686035
1994-11-10,4.996829509735107
1994-11-11,4.922801494598389
1994-11-14,4.922801494598389
1994-11-15,4.885789394378662
1994-11-16,4.700720310211182
1994-11-17,4.81176233291626
1994-11-18,4.922801494598389
1994-11-21,4.848773956298828
1994-11-22,4.885789394378662
1994-11-23,5.03384256362915
1994-11-25,4.996829509735107
1994-11-28,5.03384256362915
1994-11-29,4.996829509735107
1994-11-30,5.03384256362915
1994-12-01,4.922801494598389
1994-12-02,4.885789394378662
1994-12-05,4.81176233291626
1994-12-06,4.774748802185059
1994-12-07,4.774748802185059
1994-12-08,4.626692295074463
1994-12-09,4.663708209991455
1994-12-12,4.663708209991455
1994-12-13,4.663708209991455
1994-12-14,4.663708209991455
1994-12-15,4.885789394378662
1994-12-16,4.81176233291626
1994-12-19,4.774748802185059
1994-12-20,4.737736225128174
1994-12-21,4.663708209991455
1994-12-22,4.626692295074463
1994-12-23,4.6778082847595215
1994-12-27,4.60174560546875
1994-12-28,4.52568244934082
1994-12-29,4.60174560546875
1994-12-30,4.60174560546875
1995-01-03,4.8679609298706055
1995-01-04,4.944022178649902
1995-01-05,4.982055187225342
1995-01-06,5.058115005493164
1995-01-09,5.020083904266357
1995-01-10,5.020083904266357
1995-01-11,4.982055187225342
1995-01-12,4.982055187225342
1995-01-13,5.020083904266357
1995-01-16,4.982055187225342
1995-01-17,5.020083904266357
1995-01-18,5.020083904266357
1995-01-19,4.905994892120361
1995-01-20,4.944022178649902
1995-01-23,4.8679609298706055
1995-01-24,4.905994892120361
1995-01-25,4.982055187225342
1995-01-26,4.944022178649902
1995-01-27,5.020083904266357
1995-01-30,5.058115005493164
1995-01-31,5.020083904266357
1995-02-01,4.982055187225342
1995-02-02,5.020083904266357
1995-02-03,4.8679609298706055
1995-02-06,4.905994892120361
1995-02-07,4.8679609298706055
1995-02-08,4.791901588439941
1995-02-09,4.8679609298706055
1995-02-10,4.8679609298706055
1995-02-13,4.715839862823486
1995-02-14,4.829929828643799
1995-02-15,4.905994892120361
1995-02-16,4.829929828643799
1995-02-17,4.829929828643799
1995-02-21,4.791901588439941
1995-02-22,4.791901588439941
1995-02-23,4.829929828643799
1995-02-24,4.829929828643799
1995-02-27,4.8679609298706055
1995-02-28,4.905994892120361
1995-03-01,4.8679609298706055
1995-03-02,4.753866195678711
1995-03-03,4.6778082847595215
1995-03-06,4.6778082847595215
1995-03-07,4.715839862823486
1995-03-08,4.6778082847595215
1995-03-09,4.715839862823486
1995-03-10,4.6778082847595215
1995-03-13,4.6778082847595215
1995-03-14,4.715839862823486
1995-03-15,4.829929828643799
1995-03-16,4.753866195678711
1995-03-17,4.791901588439941
1995-03-20,4.8679609298706055
1995-03-21,4.8679609298706055
1995-03-22,4.829929828643799
1995-03-23,4.8679609298706055
1995-03-24,4.982055187225342
1995-03-27,4.995479106903076
1995-03-28,4.956450462341309
1995-03-29,4.995479106903076
1995-03-30,4.995479106903076
1995-03-31,4.956450462341309
1995-04-03,4.917426109313965
1995-04-04,4.917426109313965
1995-04-05,5.034507751464844
1995-04-06,5.151588439941406
1995-04-07,5.112563133239746
1995-04-10,5.151588439941406
1995-04-11,5.151588439941406
1995-04-12,5.112563133239746
1995-04-13,5.151588439941406
1995-04-17,5.0735344886779785
1995-04-18,5.0735344886779785
1995-04-19,5.151588439941406
1995-04-20,5.0735344886779785
1995-04-21,5.190613269805908
1995-04-24,4.995479106903076
1995-04-25,5.034507751464844
1995-04-26,4.956450462341309
1995-04-27,4.995479106903076
1995-04-28,5.0735344886779785
1995-05-01,5.151588439941406
1995-05-02,5.0735344886779785
1995-05-03,5.112563133239746
1995-05-04,5.229644298553467
1995-05-05,5.307696342468262
1995-05-08,5.424779891967773
1995-05-09,5.61991548538208
1995-05-10,5.580888271331787
1995-05-11,5.61991548538208
1995-05-12,5.580888271331787
1995-05-15,5.463808536529541
1995-05-16,5.463808536529541
1995-05-17,5.424779891967773
1995-05-18,5.385753631591797
1995-05-19,5.463808536529541
1995-05-22,5.385753631591797
1995-05-23,5.424779891967773
1995-05-24,5.424779891967773
1995-05-25,5.502831935882568
1995-05-26,5.463808536529541
1995-05-30,5.541861534118652
