,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,115511007000,107077516000,52000,4594000,1251696000,858786000
1,2021,1,142346620000,132225841000,54000,4594000,1385080000,848266000
2,2021,2,163399000000,151432000000,0,12406000,1454000000,939000000
3,2021,3,190996000000,176327000000,0,23000000,1503000000,1116000000
