,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,22754000000,11631000000,6000000,161000000,4087000000,3863000000
1,2021,1,22907000000,11598000000,6000000,6000000,3215000000,2648000000
2,2021,2,22926000000,11540000000,6000000,148000000,2890000000,2637000000
3,2021,3,23161000000,11429000000,6000000,150000000,3045000000,2344000000
