,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1303000000.0,1274000000.0,1281000000.0,1291000000.0
Capital Surplus,9000000.0,8000000.0,10000000.0,11000000.0
Total Liab,36371000000.0,35373000000.0,35268000000.0,35197000000.0
Total Stockholder Equity,17527000000.0,17330000000.0,17149000000.0,17074000000.0
Minority Interest,1616000000.0,1569000000.0,1574000000.0,1587000000.0
Deferred Long Term Liab,3156000000.0,3128000000.0,3148000000.0,3118000000.0
Other Current Liab,471000000.0,430000000.0,430000000.0,1145000000.0
Total Assets,57137000000.0,55895000000.0,55614000000.0,55481000000.0
Common Stock,14135000000.0,14040000000.0,13944000000.0,13819000000.0
Other Current Assets,568000000.0,570000000.0,547000000.0,665000000.0
Retained Earnings,3385000000.0,3581000000.0,3328000000.0,3210000000.0
Other Liab,7843000000.0,7621000000.0,7586000000.0,7572000000.0
Good Will,11755000000.0,11526000000.0,11659000000.0,11792000000.0
Treasury Stock,-2000000.0,-299000000.0,-133000000.0,34000000.0
Other Assets,3787000000.0,3702000000.0,3714000000.0,3590000000.0
Cash,225000000.0,599000000.0,317000000.0,249000000.0
Total Current Liabilities,3808000000.0,3480000000.0,4255000000.0,4148000000.0
Short Long Term Debt,630000000.0,723000000.0,1276000000.0,1254000000.0
Other Stockholder Equity,-2000000.0,-299000000.0,-133000000.0,34000000.0
Property Plant Equipment,37240000000.0,36230000000.0,36069000000.0,36038000000.0
Total Current Assets,2918000000.0,3031000000.0,2770000000.0,2612000000.0
Long Term Investments,134000000.0,132000000.0,121000000.0,158000000.0
Net Tangible Assets,4469000000.0,4530000000.0,4209000000.0,3991000000.0
Net Receivables,1436000000.0,1370000000.0,1408000000.0,1174000000.0
Long Term Debt,24382000000.0,23942000000.0,23089000000.0,23113000000.0
Inventory,530000000.0,415000000.0,394000000.0,422000000.0
Accounts Payable,2463000000.0,2058000000.0,2314000000.0,707000000.0
