,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,10959000000.0,11448000000.0,11652000000.0,2727175000.0
Capital Surplus,19817000000.0,19800000000.0,19796000000.0,3853401000.0
Total Liab,18674000000.0,18964000000.0,19034000000.0,7135084000.0
Total Stockholder Equity,21426000000.0,21761000000.0,21642000000.0,6311153000.0
Minority Interest,152000000.0,139000000.0,141000000.0,109434000.0
Other Current Liab,886000000.0,633000000.0,1074000000.0,400522000.0
Total Assets,40252000000.0,40864000000.0,40817000000.0,13555671000.0
Common Stock,35000000.0,34000000.0,34000000.0,16066000.0
Other Current Assets,1512000000.0,289000000.0,10000000.0,56250000.0
Retained Earnings,3752000000.0,3759000000.0,3922000000.0,4156168000.0
Other Liab,3606000000.0,3701000000.0,3746000000.0,1183359000.0
Good Will,16590000000.0,17250000000.0,17104000000.0,5593252000.0
Treasury Stock,-2178000000.0,-1832000000.0,-2110000000.0,-1714482000.0
Other Assets,482000000.0,497000000.0,488000000.0,410221000.0
Cash,672000000.0,935000000.0,872000000.0,649541000.0
Total Current Liabilities,3579000000.0,3227000000.0,3261000000.0,1903726000.0
Deferred Long Term Asset Charges,114000000.0,113000000.0,102000000.0,196950000.0
Short Long Term Debt,508000000.0,616000000.0,628000000.0,634159000.0
Other Stockholder Equity,-1180000000.0,-834000000.0,-1102000000.0,-697541000.0
Property Plant Equipment,5089000000.0,5372000000.0,5399000000.0,1765224000.0
Total Current Assets,7132000000.0,6297000000.0,6174000000.0,3059799000.0
Net Tangible Assets,-6123000000.0,-6937000000.0,-7114000000.0,-2009274000.0
Net Receivables,2250000000.0,2311000000.0,2023000000.0,1121816000.0
Long Term Debt,10818000000.0,11354000000.0,11330000000.0,3779359000.0
Inventory,2401000000.0,2464000000.0,2589000000.0,1131856000.0
Accounts Payable,1332000000.0,1389000000.0,1337000000.0,555687000.0
