,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2021,1,5868486000,4274481000,163000,0,745078000,884626000
1,2021,2,5297865000,4051634000,164000,0,502051000,973052000
2,2021,3,6046324000,4911659000,165000,0,605743000,989694000
3,2021,4,5088942000,4911234000,166000,0,664751000,1008073000
