,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,36494934000,25248484000,4943000,1236000,1395287000,1842892000
1,2021,1,37330767000,26027239000,4919000,1237000,1589686000,1921515000
2,2021,2,36776378000,25561732000,4865000,1220000,2192829000,2088076000
3,2021,3,41338323000,29556582000,4697000,1181000,2622968000,1272535000
