,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,201706000.0,204886000.0,208399000.0,106755000.0
Capital Surplus,444908000.0,436736000.0,419251000.0,408244000.0
Total Liab,3590962000.0,3524366000.0,3440540000.0,3328210000.0
Total Stockholder Equity,2922228000.0,2799028000.0,2722066000.0,2600138000.0
Total Assets,6513190000.0,6323394000.0,6162606000.0,5928348000.0
Common Stock,1671000.0,1671000.0,1671000.0,1671000.0
Retained Earnings,5410445000.0,5242206000.0,5101748000.0,4984739000.0
Other Liab,865248000.0,894344000.0,883510000.0,850783000.0
Treasury Stock,-2934796000.0,-2881585000.0,-2800604000.0,-2794516000.0
Other Assets,186553000.0,181981000.0,163287000.0,35915000.0
Cash,529595000.0,570918000.0,552970000.0,313302000.0
Total Current Liabilities,1644627000.0,1228355000.0,1166400000.0,1084803000.0
Short Long Term Debt,354755000.0,,,
Property Plant Equipment,3854584000.0,3717728000.0,3650921000.0,3825694000.0
Total Current Assets,2265147000.0,2209299000.0,2131999000.0,1842117000.0
Long Term Investments,5200000.0,9500000.0,8000000.0,12500000.0
Net Tangible Assets,2720522000.0,2594142000.0,2513667000.0,2388016000.0
Net Receivables,1442948000.0,1293924000.0,1219162000.0,1310252000.0
Long Term Debt,944887000.0,1303467000.0,1301430000.0,1305424000.0
Accounts Payable,749071000.0,674856000.0,641887000.0,587510000.0
Good Will,,,,105367000.0
Inventory,,,,23804000.0
