,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,52363000.0,5993000.0,43280000.0,-92349000.0
Total Cashflows From Investing Activities,-250355000.0,-174949000.0,-85850000.0,-164285000.0
Net Borrowings,505000.0,506000.0,505000.0,506000.0
Total Cash From Financing Activities,-92069000.0,-111193000.0,-39140000.0,-52827000.0
Change To Operating Activities,17354000.0,63066000.0,60424000.0,-3830000.0
Net Income,199829000.0,172162000.0,146606000.0,154007000.0
Change In Cash,-41323000.0,17948000.0,239668000.0,-5247000.0
Repurchase Of Stock,-60984000.0,-79995000.0,-10048000.0,-24807000.0
Total Cash From Operating Activities,301101000.0,304090000.0,364658000.0,211865000.0
Depreciation,138923000.0,139371000.0,137545000.0,134589000.0
Other Cashflows From Investing Activities,9000.0,-92000.0,4000.0,-101000.0
Dividends Paid,-31590000.0,-31704000.0,-29597000.0,-28526000.0
Change To Account Receivables,-149024000.0,-74762000.0,-94759000.0,238000.0
Change To Netincome,32273000.0,36775000.0,59406000.0,6770000.0
Capital Expenditures,-265990000.0,-197952000.0,-108775000.0,-178782000.0
