,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,146400000.0,146400000.0,146400000.0,146400000.0
Capital Surplus,1166000000.0,1164800000.0,1161600000.0,1157700000.0
Total Liab,9136600000.0,8927000000.0,7681400000.0,8010700000.0
Total Stockholder Equity,4932900000.0,4469200000.0,4646600000.0,4671400000.0
Other Current Liab,82000000.0,95100000.0,418200000.0,384100000.0
Total Assets,14069500000.0,13396200000.0,12328000000.0,12682100000.0
Common Stock,6700000.0,6700000.0,6700000.0,6700000.0
Other Current Assets,445600000.0,197200000.0,140100000.0,203900000.0
Retained Earnings,3185600000.0,2959700000.0,3232300000.0,3515300000.0
Other Liab,575200000.0,486100000.0,506100000.0,536200000.0
Treasury Stock,574600000.0,338000000.0,246000000.0,-8300000.0
Other Assets,278200000.0,173300000.0,174000000.0,77500000.0
Cash,4118200000.0,3551900000.0,2650700000.0,2407700000.0
Total Current Liabilities,3731200000.0,3638300000.0,3526900000.0,3877900000.0
Deferred Long Term Asset Charges,13200000.0,19100000.0,14000000.0,10700000.0
Short Long Term Debt,858500000.0,863100000.0,1725900000.0,1855800000.0
Other Stockholder Equity,574600000.0,338000000.0,246000000.0,-8300000.0
Property Plant Equipment,8650700000.0,8572000000.0,8549300000.0,8759000000.0
Total Current Assets,4992100000.0,4503100000.0,3458300000.0,3698700000.0
Long Term Investments,2100000.0,1400000.0,,500000.0
Net Tangible Assets,4786500000.0,4322800000.0,4500200000.0,4525000000.0
Short Term Investments,100000000.0,470300000.0,465500000.0,1048300000.0
Net Receivables,39700000.0,22300000.0,18600000.0,34700000.0
Long Term Debt,4726700000.0,4686800000.0,3517800000.0,3460300000.0
Inventory,3600000.0,3800000.0,3600000.0,3600000.0
Accounts Payable,788500000.0,565800000.0,336000000.0,304700000.0
