Date,Dividends
2001-07-06,0.043
2002-07-05,0.054
2003-06-30,0.0685
2004-06-30,0.0785
2005-06-29,0.092
2006-06-29,0.1135
2007-06-28,0.1665
2008-07-22,0.23225
2009-06-26,0.2095
2010-06-25,0.179
2011-06-27,0.257
2012-06-22,0.2325
2013-06-11,0.293
2014-05-29,0.377
2015-06-03,0.329
2016-05-31,0.45
2017-06-01,0.507
2018-06-04,0.588
2019-06-25,0.593
2020-09-10,0.337309
2021-06-15,0.604
