,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,74111000000,55555000000,4000000,121000000,5318000000,4781000000
1,2021,1,74201000000,56499000000,4000000,121000000,5289000000,5040000000
2,2021,2,74732000000,56488000000,4000000,131000000,5579000000,4674000000
3,2021,3,76290000000,58428000000,4000000,129000000,5675000000,5193000000
