,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Total Stockholder Equity,2951933000.0,2951933000.0,,1364373000.0
Net Tangible Assets,2776760000.0,2776760000.0,,1227963000.0
Intangible Assets,,175173000.0,,136410000.0
Capital Surplus,,3442742000.0,,2058123000.0
Total Liab,,261089000.0,,493322000.0
Other Current Liab,,1154000.0,,40604000.0
Total Assets,,3213022000.0,,1857695000.0
Common Stock,,6202000.0,,4757000.0
Other Current Assets,,1000.0,,
Retained Earnings,,-928764000.0,,-861491000.0
Other Liab,,12615000.0,,220588000.0
Treasury Stock,,431753000.0,,162984000.0
Other Assets,,43771000.0,,30340000.0
Cash,,1581893000.0,,991609000.0
Total Current Liabilities,,244043000.0,,267699000.0
Deferred Long Term Asset Charges,,16254000.0,,12255000.0
Other Stockholder Equity,,431753000.0,,162984000.0
Property Plant Equipment,,11394000.0,,9494000.0
Total Current Assets,,2864663000.0,,1676311000.0
Long Term Investments,,118021000.0,,5140000.0
Short Term Investments,,1149104000.0,,635359000.0
Net Receivables,,12051000.0,,6064000.0
Inventory,,59217000.0,,20532000.0
Accounts Payable,,239439000.0,,115540000.0
