,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,8750000000,5774000000,2000000,46000000,1373000000,1225000000
1,2021,1,8545000000,5599000000,2000000,51000000,1256000000,1169000000
2,2021,2,8785000000,5736000000,2000000,51000000,1351000000,1238000000
3,2021,3,8151000000,5049000000,2000000,50000000,1265000000,1151000000
