,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-12164000.0,-1200000.0,-3318000.0,-11610000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-497666000.0,-579508000.0,-285978000.0,-1820809000.0
Net Borrowings,380052000.0,-101282000.0,-338769000.0,582568000.0
Total Cash From Financing Activities,278907000.0,328480000.0,93002000.0,1718847000.0
Net Income,231770000.0,110770000.0,24782000.0,7586000.0
Change In Cash,-33993000.0,-562000.0,27533000.0,-17235000.0
Repurchase Of Stock,-813000.0,-813000.0,-813000.0,-813000.0
Effect Of Exchange Rate,-536000.0,248000.0,19000.0,237000.0
Total Cash From Operating Activities,185302000.0,250218000.0,220490000.0,84490000.0
Depreciation,128341000.0,126423000.0,123304000.0,105830000.0
Other Cashflows From Investing Activities,-3090000.0,-3233000.0,-6700000.0,-1002000.0
Other Cashflows From Financing Activities,-100332000.0,-9832000.0,-701000.0,-94539000.0
Change To Netincome,-174809000.0,13025000.0,72404000.0,-64644000.0
Issuance Of Stock,,537597000.0,522264000.0,1230818000.0
Dividends Paid,,-98003000.0,-89792000.0,-89792000.0
Change To Operating Activities,,,,21951000.0
Change To Inventory,,,,10853000.0
Change To Account Receivables,,,,-176000.0
