,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,22946000000.0,22677000000.0,22757000000.0,21842000000.0
Capital Surplus,108804000000.0,173080000000.0,167836000000.0,160762000000.0
Total Liab,238468000000.0,207417000000.0,201842000000.0,166353000000.0
Total Stockholder Equity,258214000000.0,329017000000.0,329720000000.0,325998000000.0
Minority Interest,15911000000.0,21018000000.0,21863000000.0,23261000000.0
Other Current Liab,29130000000.0,20201000000.0,11934000000.0,7099000000.0
Total Assets,512593000000.0,557452000000.0,553425000000.0,515612000000.0
Common Stock,281000000.0,280000000.0,279000000.0,278000000.0
Other Current Assets,2478000000.0,2755000000.0,3336000000.0,2212000000.0
Retained Earnings,135920000000.0,139330000000.0,143229000000.0,146988000000.0
Other Liab,7160000000.0,9176000000.0,8113000000.0,5140000000.0
Good Will,117701000000.0,116571000000.0,116525000000.0,104275000000.0
Treasury Stock,13209000000.0,16327000000.0,18376000000.0,17970000000.0
Other Assets,29071000000.0,26219000000.0,20262000000.0,15387000000.0
Cash,81425000000.0,87867000000.0,92878000000.0,132398000000.0
Total Current Liabilities,107844000000.0,85869000000.0,84029000000.0,61719000000.0
Deferred Long Term Asset Charges,5736000000.0,6343000000.0,1821000000.0,1639000000.0
Other Stockholder Equity,16570000000.0,16332000000.0,18381000000.0,17976000000.0
Property Plant Equipment,125885000000.0,107578000000.0,92080000000.0,82572000000.0
Total Current Assets,213067000000.0,283159000000.0,291665000000.0,290401000000.0
Long Term Investments,3923000000.0,1248000000.0,10136000000.0,1135000000.0
Net Tangible Assets,117567000000.0,189769000000.0,190438000000.0,199881000000.0
Short Term Investments,57638000000.0,125821000000.0,138181000000.0,105787000000.0
Net Receivables,51458000000.0,48591000000.0,44247000000.0,38319000000.0
Long Term Debt,83549000000.0,82593000000.0,85863000000.0,83277000000.0
Inventory,7039000000.0,6765000000.0,6409000000.0,4810000000.0
Accounts Payable,46171000000.0,35852000000.0,43189000000.0,30647000000.0
