,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,4184111000.0,4650641000.0,4650375000.0,4870299000.0
Capital Surplus,42734319000.0,42623901000.0,42494589000.0,43973751000.0
Total Liab,171188907000.0,181485267000.0,144589394000.0,143314539000.0
Total Stockholder Equity,257448802000.0,240085927000.0,249577370000.0,223026206000.0
Minority Interest,154922000.0,106200000.0,95390000.0,113356000.0
Other Current Liab,50897632000.0,55749081000.0,32433066000.0,33026649000.0
Total Assets,428792631000.0,421677394000.0,394262154000.0,366454101000.0
Common Stock,124232695000.0,124232695000.0,124224015000.0,124224015000.0
Other Current Assets,848953000.0,885057000.0,794009000.0,2947774000.0
Retained Earnings,100250474000.0,82363862000.0,90343956000.0,76988282000.0
Other Liab,30932603000.0,40743266000.0,33431350000.0,34035267000.0
Good Will,7614000.0,7614000.0,7614000.0,7614000.0
Treasury Stock,-9768686000.0,-9134531000.0,-7485190000.0,-22159842000.0
Other Assets,17239686000.0,11235801000.0,11646387000.0,11065203000.0
Cash,113104860000.0,124000482000.0,107285177000.0,94048036000.0
Total Current Liabilities,84545361000.0,85004503000.0,78530847000.0,79481143000.0
Deferred Long Term Asset Charges,5660239000.0,5886359000.0,6177033000.0,6665976000.0
Short Long Term Debt,22128096000.0,14263379000.0,32120532000.0,26985078000.0
Other Stockholder Equity,-9648885000.0,-9014730000.0,-7365389000.0,-13738068000.0
Property Plant Equipment,132940434000.0,131395892000.0,134039146000.0,140522705000.0
Total Current Assets,211603426000.0,207833325000.0,179083142000.0,164305911000.0
Long Term Investments,62817360000.0,66554121000.0,64835490000.0,45682369000.0
Net Tangible Assets,253257077000.0,235427672000.0,244919381000.0,218148293000.0
Short Term Investments,37013199000.0,24951491000.0,14331738000.0,14305779000.0
Net Receivables,34377434000.0,31621517000.0,31013186000.0,29237586000.0
Long Term Debt,51088952000.0,50966786000.0,27702595000.0,24771412000.0
Inventory,23149692000.0,22438972000.0,22225438000.0,22552486000.0
Accounts Payable,8263439000.0,8420709000.0,8260804000.0,7862137000.0
