,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,0,0,0,0,61497000,199638000
1,2021,1,518956000,274408000,1000,0,77028000,121554000
2,2021,2,1317978000,314433000,2000,0,88338000,176508000
3,2021,3,1309820000,338679000,3000,0,102570000,198236000
