Date,Dividends
2010-01-27,0.007
2010-11-26,0.014
2011-04-20,1.006
2011-06-15,0.072
2012-06-21,0.096
2013-04-26,0.262
2014-05-22,0.278
2015-05-11,0.216
2016-05-02,0.227
2016-06-27,0.115
2017-05-30,0.113614
2018-05-16,0.217
2019-06-28,0.247
2020-05-21,0.337372
2020-10-05,0.259542
2021-07-26,0.260669
