,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-236000000.0,-101000000.0,537000000.0,11000000.0
Change To Liabilities,0.0,0.0,0.0,-89000000.0
Total Cashflows From Investing Activities,-2836000000.0,2018000000.0,121000000.0,-422000000.0
Net Borrowings,1977000000.0,567000000.0,-704000000.0,809000000.0
Total Cash From Financing Activities,2704000000.0,-2476000000.0,-542000000.0,-187000000.0
Change To Operating Activities,81000000.0,-182000000.0,-94000000.0,-488000000.0
Issuance Of Stock,3000000.0,3000000.0,3000000.0,2000000.0
Net Income,267000000.0,236000000.0,89000000.0,197000000.0
Change In Cash,565000000.0,135000000.0,273000000.0,-145000000.0
Effect Of Exchange Rate,-59000000.0,23000000.0,-26000000.0,47000000.0
Total Cash From Operating Activities,917000000.0,564000000.0,726000000.0,417000000.0
Depreciation,525000000.0,492000000.0,469000000.0,519000000.0
Other Cashflows From Investing Activities,8000000.0,-18000000.0,1000000.0,1000000.0
Dividends Paid,-162000000.0,-162000000.0,-161000000.0,-154000000.0
Other Cashflows From Financing Activities,1092000000.0,-2884000000.0,126000000.0,-844000000.0
Change To Netincome,44000000.0,18000000.0,262000000.0,-6000000.0
Capital Expenditures,-588000000.0,-414000000.0,-332000000.0,-472000000.0
Change To Account Receivables,,,,284000000.0
