,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-29000000.0,-29000000.0,-29000000.0,-55000000.0
Change To Liabilities,-171000000.0,194000000.0,-68000000.0,218000000.0
Total Cashflows From Investing Activities,-75000000.0,-199000000.0,-199000000.0,-180000000.0
Total Cash From Financing Activities,-429000000.0,-453000000.0,-366000000.0,-349000000.0
Change To Operating Activities,-33000000.0,-42000000.0,2000000.0,-18000000.0
Net Income,701000000.0,253000000.0,567000000.0,224000000.0
Change In Cash,-475000000.0,121000000.0,1263000000.0,-559000000.0
Repurchase Of Stock,-250000000.0,-288000000.0,-297000000.0,-149000000.0
Total Cash From Operating Activities,29000000.0,773000000.0,1629000000.0,-30000000.0
Depreciation,84000000.0,89000000.0,84000000.0,76000000.0
Dividends Paid,-150000000.0,-148000000.0,-6000000.0,-161000000.0
Change To Inventory,-499000000.0,-67000000.0,317000000.0,380000000.0
Change To Account Receivables,-174000000.0,113000000.0,629000000.0,-818000000.0
Other Cashflows From Financing Activities,-29000000.0,-17000000.0,-63000000.0,-39000000.0
Change To Netincome,121000000.0,233000000.0,98000000.0,-92000000.0
Capital Expenditures,-53000000.0,-151000000.0,-91000000.0,-125000000.0
Other Cashflows From Investing Activities,,3000000.0,-2000000.0,-2000000.0
