,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,3492000000.0,3353000000.0,3339000000.0,3402000000.0
Capital Surplus,9327000000.0,9453000000.0,9555000000.0,9655000000.0
Total Liab,11429000000.0,11540000000.0,11598000000.0,11631000000.0
Total Stockholder Equity,11430000000.0,11123000000.0,11081000000.0,10917000000.0
Minority Interest,302000000.0,263000000.0,228000000.0,206000000.0
Other Current Liab,898000000.0,855000000.0,839000000.0,926000000.0
Total Assets,23161000000.0,22926000000.0,22907000000.0,22754000000.0
Common Stock,6000000.0,6000000.0,6000000.0,6000000.0
Other Current Assets,1272000000.0,834000000.0,776000000.0,1162000000.0
Retained Earnings,2409000000.0,1982000000.0,1912000000.0,1657000000.0
Other Liab,934000000.0,927000000.0,999000000.0,1056000000.0
Good Will,3532000000.0,3435000000.0,3403000000.0,3408000000.0
Treasury Stock,-312000000.0,-318000000.0,-392000000.0,-401000000.0
Other Assets,4124000000.0,4313000000.0,4334000000.0,4418000000.0
Cash,5411000000.0,5886000000.0,5765000000.0,4502000000.0
Total Current Liabilities,2869000000.0,3002000000.0,2985000000.0,2213000000.0
Deferred Long Term Asset Charges,3653000000.0,3822000000.0,3853000000.0,3963000000.0
Short Long Term Debt,750000000.0,749000000.0,749000000.0,
Other Stockholder Equity,-312000000.0,-318000000.0,-392000000.0,-401000000.0
Property Plant Equipment,2140000000.0,2177000000.0,2100000000.0,2080000000.0
Total Current Assets,8875000000.0,8749000000.0,8694000000.0,8440000000.0
Long Term Investments,998000000.0,899000000.0,1037000000.0,1006000000.0
Net Tangible Assets,4406000000.0,4335000000.0,4339000000.0,4107000000.0
Net Receivables,2192000000.0,2029000000.0,2153000000.0,2776000000.0
Long Term Debt,7203000000.0,7202000000.0,7201000000.0,7949000000.0
Accounts Payable,284000000.0,229000000.0,237000000.0,185000000.0
