,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,6577852000.0,6561676000.0,6520052000.0,6549923000.0
Total Liab,47336565000.0,44806926000.0,47396042000.0,47058660000.0
Total Stockholder Equity,11252524000.0,10887947000.0,11017176000.0,10926142000.0
Minority Interest,254410000.0,254410000.0,254410000.0,254410000.0
Deferred Long Term Liab,6948541000.0,6223461000.0,6227194000.0,6316971000.0
Other Current Liab,1117568000.0,1034645000.0,896287000.0,1195034000.0
Total Assets,58843499000.0,55949283000.0,58667628000.0,58239212000.0
Common Stock,2703000.0,2703000.0,2700000.0,2700000.0
Other Current Assets,397495000.0,355595000.0,414340000.0,231530000.0
Retained Earnings,10184645000.0,9844549000.0,10041152000.0,9897182000.0
Other Liab,16844990000.0,16790420000.0,18808680000.0,18568610000.0
Good Will,377172000.0,377172000.0,377172000.0,377172000.0
Treasury Stock,-5512676000.0,-5520981000.0,-5546728000.0,-5523663000.0
Other Assets,12568259000.0,11835806000.0,13954956000.0,13891814000.0
Cash,1000036000.0,686881000.0,1742656000.0,1759099000.0
Total Current Liabilities,6644900000.0,3804540000.0,4511906000.0,7060506000.0
Deferred Long Term Asset Charges,58069000.0,60749000.0,56068000.0,76289000.0
Short Long Term Debt,770329000.0,285324000.0,629019000.0,1146827000.0
Other Stockholder Equity,-472039000.0,-478739000.0,-500507000.0,-449207000.0
Property Plant Equipment,41541681000.0,39784833000.0,39377852000.0,39196105000.0
Total Current Assets,4232667000.0,3794706000.0,4788554000.0,4559899000.0
Long Term Investments,123720000.0,156766000.0,169094000.0,214222000.0
Net Tangible Assets,10875352000.0,10510775000.0,10640004000.0,10548970000.0
Net Receivables,1530809000.0,1440004000.0,1338416000.0,1285727000.0
Long Term Debt,23846675000.0,24211966000.0,24075456000.0,21188613000.0
Inventory,1158243000.0,1146304000.0,1118827000.0,1135119000.0
Accounts Payable,3452217000.0,1348734000.0,1697206000.0,2739437000.0
