,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,13324491000000,10322277000000,221111000000,43671000000,580956000000,532783000000
1,2021,1,13563082000000,10459938000000,221111000000,52438000000,627014000000,576645000000
2,2021,2,13581966000000,10466715000000,221111000000,52438000000,608813000000,543597000000
3,2021,3,13834678000000,10626179000000,221111000000,0,632721000000,551255000000
