,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,83700000.0,33600000.0,-168100000.0,27900000.0
Total Cashflows From Investing Activities,-22100000.0,-17600000.0,-30000000.0,-556900000.0
Net Borrowings,-153200000.0,-149400000.0,-69000000.0,349400000.0
Total Cash From Financing Activities,-255600000.0,-204800000.0,-125000000.0,-6400000.0
Change To Operating Activities,-2300000.0,-5700000.0,-700000.0,-42700000.0
Issuance Of Stock,14400000.0,6600000.0,5900000.0,3900000.0
Net Income,230400000.0,218300000.0,220700000.0,150200000.0
Change In Cash,30200000.0,22300000.0,-55600000.0,-366000000.0
Repurchase Of Stock,-54900000.0,-54900000.0,-54900000.0,-300000000.0
Effect Of Exchange Rate,-1400000.0,600000.0,-800000.0,5200000.0
Total Cash From Operating Activities,309300000.0,244100000.0,100200000.0,192100000.0
Depreciation,54600000.0,55400000.0,54900000.0,50800000.0
Other Cashflows From Investing Activities,-1300000.0,-600000.0,-3700000.0,100000.0
Dividends Paid,-62000000.0,-61900000.0,-61900000.0,-59600000.0
Change To Inventory,400000.0,-14000000.0,-46300000.0,20400000.0
Change To Account Receivables,-24500000.0,20800000.0,-8300000.0,4700000.0
Other Cashflows From Financing Activities,100000.0,-100000.0,-100000.0,-100000.0
Change To Netincome,-22600000.0,-9400000.0,-7000000.0,-18300000.0
Capital Expenditures,-20800000.0,-17000000.0,-26300000.0,-44300000.0
