,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,12972618000,3092678000,3000,0,789839000,-49263000
1,2021,1,13933160000,3324101000,3000,0,726796000,-250618000
2,2021,2,15117556000,3522676000,3000,0,715931000,-198183000
3,2021,3,19953380000,4621002000,3000,0,747049000,-3180984000
