Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-05-28,8.635824067252022,8.949854033333914,8.635824067252022,8.792839050292969,1862700,0.0,0
1997-05-29,8.792838916443943,8.949853897094727,8.792838916443943,8.949853897094727,296800,0.0,0
1997-05-30,8.84517855535854,9.263885232535275,8.84517855535854,9.211546897888184,220400,0.0,0
1997-06-02,9.263885232535275,9.316223567182368,9.002193559299815,9.211546897888184,66800,0.0,0
1997-06-03,9.106867677074368,9.263882637023926,9.054529357091182,9.263882637023926,180000,0.0,0
1997-06-04,9.316221357073102,9.316221357073102,9.106868068150112,9.15920639038086,99900,0.0,0
1997-06-05,9.002191423688616,9.15920639038086,8.897514779227121,9.15920639038086,291600,0.0,0
1997-06-06,9.00219440460205,9.00219440460205,9.00219440460205,9.00219440460205,0,0.0,0
1997-06-09,9.00219440460205,9.00219440460205,9.00219440460205,9.00219440460205,0,0.0,0
1997-06-10,9.00218926353016,9.106865882873535,9.00218926353016,9.106865882873535,57600,0.0,0
1997-06-11,8.94985554078046,9.054532213772044,8.845178867788876,8.897517204284668,146600,0.0,0
1997-06-12,8.897515570211132,9.054530550861918,8.845177243327537,8.949853897094727,73300,0.0,0
1997-06-13,8.897517204284668,8.94985554078046,8.897517204284668,8.897517204284668,134200,0.0,0
1997-06-16,8.897517044420187,9.054532051086426,8.897517044420187,9.054532051086426,73200,0.0,0
1997-06-17,8.949853897094727,9.002192223978321,8.949853897094727,8.949853897094727,53300,0.0,0
1997-06-18,9.00219440460205,9.05453274416369,8.94985606504041,9.00219440460205,54100,0.0,0
1997-06-19,9.00219440460205,9.05453274416369,9.00219440460205,9.00219440460205,44100,0.0,0
1997-06-20,9.002193715531012,9.106870386641837,9.002193715531012,9.054532051086426,37800,0.0,0
1997-06-23,9.054530550861918,9.159207204629107,8.949853897094727,8.949853897094727,80800,0.0,0
1997-06-24,9.00219440460205,9.00219440460205,8.897517725478771,9.00219440460205,116000,0.0,0
1997-06-25,9.002193715531012,9.054532051086426,8.897517044420187,9.054532051086426,127400,0.0,0
1997-06-26,9.054532051086426,9.106870386641837,9.002193715531012,9.054532051086426,52100,0.0,0
1997-06-27,9.00218926353016,9.159204192545223,8.949850953858475,9.106865882873535,44500,0.0,0
1997-06-30,9.106868068150112,9.15920639038086,8.949853101457869,9.15920639038086,60300,0.0,0
1997-07-01,9.054531081517538,9.473237721125285,9.054531081517538,9.420899391174316,121300,0.0,0
1997-07-02,9.420899391174316,9.420899391174316,9.26388440132141,9.420899391174316,77300,0.0,0
1997-07-03,9.47323636170272,9.525574684143066,9.368559716822027,9.525574684143066,46000,0.0,0
1997-07-07,9.525574684143066,9.630251329023759,9.47323636170272,9.525574684143066,122200,0.0,0
1997-07-08,9.525574684143066,9.525574684143066,9.368559716822027,9.525574684143066,50400,0.0,0
1997-07-09,9.525574684143066,9.577913006583412,9.420898039262372,9.525574684143066,97000,0.0,0
1997-07-10,9.525574684143066,9.577913006583412,9.47323636170272,9.525574684143066,99000,0.0,0
1997-07-11,9.525574960343825,9.577913284301758,9.316221664512092,9.577913284301758,136100,0.0,0
1997-07-14,9.57791277195545,9.996619341221262,9.57791277195545,9.839604377746582,106600,0.0,0
1997-07-15,9.73492454729582,10.048954371402138,9.73492454729582,9.9442777633667,85400,0.0,0
1997-07-16,10.048959732055662,10.153636395931242,9.944283068180082,10.048959732055664,68800,0.0,0
1997-07-17,9.94427995531971,10.101294901982651,9.891941639765395,9.996618270874023,53000,0.0,0
1997-07-18,9.94427995531971,9.996618270874023,9.94427995531971,9.996618270874023,126500,0.0,0
1997-07-21,9.996621400117872,10.048959732055662,9.944283068180082,10.048959732055664,111800,0.0,0
1997-07-22,10.048959732055662,10.048959732055662,9.944283068180082,10.048959732055664,38800,0.0,0
1997-07-23,10.048957431439272,10.153634071350098,9.996619111483858,10.153634071350098,180000,0.0,0
1997-07-24,10.048959732055662,10.101298063993452,10.048959732055662,10.048959732055664,47600,0.0,0
1997-07-25,10.101295751394684,10.153634071350098,10.048957431439272,10.153634071350098,25500,0.0,0
1997-07-28,10.153634071350098,10.258310711260922,10.101295751394684,10.153634071350098,96800,0.0,0
1997-07-29,10.153637196467473,10.205975532531738,10.048960524338943,10.205975532531738,19900,0.0,0
1997-07-30,10.205969153618325,10.310645760322103,10.205969153618325,10.258307456970215,59600,0.0,0
1997-07-31,10.310647010803223,10.467661939901749,10.310647010803223,10.310647010803223,83500,0.0,0
1997-08-01,10.362984657287598,10.467661269987472,10.31064635093766,10.362984657287598,18700,0.0,0
1997-08-04,10.31064768670832,10.781692504882812,10.31064768670832,10.781692504882812,25700,0.0,0
1997-08-05,10.729353614881926,10.729353614881926,10.415323752982943,10.67701530456543,393700,0.0,0
1997-08-06,10.677013096551002,10.677013096551002,10.572336497565209,10.624674797058105,59700,0.0,0
1997-08-07,10.729353614881926,10.781691925198423,10.67701530456543,10.67701530456543,23800,0.0,0
1997-08-08,10.677020182976356,10.886373519897461,10.62468184874608,10.886373519897461,25500,0.0,0
1997-08-11,10.938710068493355,10.938710068493355,10.72935676574707,10.72935676574707,9600,0.0,0
1997-08-12,10.781691925198423,10.834030235514922,10.67701530456543,10.67701530456543,44600,0.0,0
1997-08-13,10.67701530456543,10.781691925198423,10.67701530456543,10.67701530456543,47300,0.0,0
1997-08-14,10.6770184400605,10.834033417120214,10.6770184400605,10.72935676574707,8800,0.0,0
1997-08-15,10.67701530456543,10.67701530456543,10.67701530456543,10.67701530456543,2800,0.0,0
1997-08-18,10.67701530456543,10.729353614881926,10.67701530456543,10.67701530456543,4900,0.0,0
