,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,5397000000.0,5389000000.0,5371000000.0,5365000000.0
Total Liab,23860000000.0,23587000000.0,23421000000.0,23589000000.0
Total Stockholder Equity,5866000000.0,5797000000.0,5727000000.0,5496000000.0
Minority Interest,563000000.0,569000000.0,575000000.0,581000000.0
Deferred Long Term Liab,2588000000.0,2606000000.0,2613000000.0,2653000000.0
Other Current Liab,1762000000.0,1756000000.0,721000000.0,318000000.0
Total Assets,30513000000.0,29953000000.0,29723000000.0,29666000000.0
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0
Other Current Assets,535000000.0,487000000.0,58000000.0,59000000.0
Retained Earnings,547000000.0,487000000.0,437000000.0,214000000.0
Other Liab,8531000000.0,8695000000.0,6924000000.0,6800000000.0
Treasury Stock,-81000000.0,-82000000.0,-84000000.0,-86000000.0
Other Assets,6029000000.0,6027000000.0,5931000000.0,6119000000.0
Cash,102000000.0,153000000.0,496000000.0,168000000.0
Total Current Liabilities,3254000000.0,3114000000.0,2885000000.0,3074000000.0
Short Long Term Debt,585000000.0,589000000.0,1506000000.0,1486000000.0
Other Stockholder Equity,-81000000.0,-82000000.0,-84000000.0,-86000000.0
Property Plant Equipment,21934000000.0,21533000000.0,21207000000.0,21073000000.0
Total Current Assets,2477000000.0,2322000000.0,2513000000.0,2404000000.0
Long Term Investments,73000000.0,71000000.0,72000000.0,70000000.0
Net Tangible Assets,5866000000.0,5797000000.0,5727000000.0,5496000000.0
Net Receivables,735000000.0,761000000.0,1140000000.0,1157000000.0
Long Term Debt,12027000000.0,11728000000.0,13561000000.0,13634000000.0
Inventory,760000000.0,539000000.0,407000000.0,576000000.0
Accounts Payable,795000000.0,666000000.0,545000000.0,678000000.0
