,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,154000000.0,279000000.0,-151000000.0,80000000.0
Total Cashflows From Investing Activities,-1242000000.0,-1130000000.0,-1282000000.0,-1277000000.0
Net Borrowings,1021000000.0,2475000000.0,546000000.0,1293000000.0
Total Cash From Financing Activities,724000000.0,2271000000.0,1511000000.0,1080000000.0
Change To Operating Activities,374000000.0,-2258000000.0,-730000000.0,-858000000.0
Issuance Of Stock,3000000.0,10000000.0,15000000.0,2000000.0
Net Income,-341000000.0,318000000.0,259000000.0,526000000.0
Change In Cash,440000000.0,-305000000.0,301000000.0,-5000000.0
Total Cash From Operating Activities,958000000.0,-1446000000.0,72000000.0,192000000.0
Depreciation,619000000.0,548000000.0,542000000.0,299000000.0
Other Cashflows From Investing Activities,113000000.0,105000000.0,76000000.0,106000000.0
Dividends Paid,-282000000.0,-247000000.0,-247000000.0,-237000000.0
Change To Inventory,-7000000.0,9000000.0,-12000000.0,-19000000.0
Change To Account Receivables,-413000000.0,-308000000.0,15000000.0,273000000.0
Other Cashflows From Financing Activities,-18000000.0,35000000.0,-40000000.0,22000000.0
Change To Netincome,459000000.0,53000000.0,-29000000.0,-243000000.0
Capital Expenditures,-1355000000.0,-1235000000.0,-1358000000.0,-1587000000.0
