,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,182165000000,167462000000,21544000000,72000000,2157000000,1470000000
1,2021,1,181879000000,167254000000,21566000000,73000000,2114000000,1318000000
2,2021,2,180470000000,162940000000,21631000000,0,2272000000,1372000000
3,2021,3,179184000000,161895000000,21644000000,0,2100000000,1388000000
