,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,36191000000,23646000000,246000000,129000000,6553000000,9246000000
1,2021,1,36853000000,23083000000,246000000,3000000,5076000000,4815000000
2,2021,2,36665000000,22328000000,246000000,3000000,5313000000,4969000000
3,2021,3,39010000000,22618000000,246000000,1000000,5399000000,5057000000
