,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,645000000.0,-52000000.0,141000000.0,-87000000.0
Net Borrowings,-508000000.0,-8000000.0,-8000000.0,-297000000.0
Total Cash From Financing Activities,-633000000.0,-100000000.0,-119000000.0,-401000000.0
Change To Operating Activities,-578000000.0,144000000.0,60000000.0,130000000.0
Issuance Of Stock,1000000.0,8000000.0,3000000.0,2000000.0
Net Income,733000000.0,476000000.0,121000000.0,94000000.0
Change In Cash,-130000000.0,442000000.0,560000000.0,188000000.0
Effect Of Exchange Rate,-14000000.0,26000000.0,17000000.0,14000000.0
Total Cash From Operating Activities,-128000000.0,568000000.0,521000000.0,662000000.0
Depreciation,155000000.0,163000000.0,154000000.0,157000000.0
Dividends Paid,-92000000.0,-87000000.0,-88000000.0,-87000000.0
Change To Account Receivables,-115000000.0,-287000000.0,231000000.0,174000000.0
Other Cashflows From Financing Activities,-34000000.0,-13000000.0,-13000000.0,-18000000.0
Change To Netincome,-342000000.0,51000000.0,-72000000.0,78000000.0
Capital Expenditures,-37000000.0,-40000000.0,-48000000.0,-69000000.0
Other Cashflows From Investing Activities,,5000000.0,-5000000.0,-2000000.0
Repurchase Of Stock,,,-13000000.0,-1000000.0
