,2021-07-04,2021-04-04,2020-12-31,2020-09-27
Investments,-32381000.0,-25064000.0,-40773000.0,-20046000.0
Change To Liabilities,23662000.0,-56900000.0,-90795000.0,151569000.0
Total Cashflows From Investing Activities,-563115000.0,-137005000.0,-190026000.0,-131452000.0
Net Borrowings,-207988000.0,-91942000.0,-322970000.0,-153651000.0
Total Cash From Financing Activities,-549829000.0,-491862000.0,-479263000.0,-315823000.0
Change To Operating Activities,-2841000.0,16010000.0,-5846000.0,-2962000.0
Issuance Of Stock,13711000.0,3178000.0,6421000.0,1567000.0
Net Income,301230000.0,395799000.0,291387000.0,447283000.0
Change In Cash,-706041000.0,-11745000.0,-61902000.0,40558000.0
Repurchase Of Stock,-193987000.0,-240359000.0,-240359000.0,-240359000.0
Effect Of Exchange Rate,-1109000.0,-3952000.0,3747000.0,6614000.0
Total Cash From Operating Activities,408012000.0,609640000.0,604391000.0,481219000.0
Depreciation,76032000.0,77897000.0,77218000.0,75165000.0
Other Cashflows From Investing Activities,593000.0,2530000.0,-785000.0,-5139000.0
Dividends Paid,-161565000.0,-162739000.0,-162714000.0,-163739000.0
Change To Inventory,-122291000.0,53323000.0,1000.0,42477000.0
Change To Account Receivables,111044000.0,-22099000.0,220112000.0,-287443000.0
Change To Netincome,57536000.0,40933000.0,206442000.0,42329000.0
Capital Expenditures,-113136000.0,-114471000.0,-149575000.0,-106267000.0
