,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,7315967000,6225539000,82000,0,1112759000,993152000
1,2021,1,6937858000,6046264000,82000,0,1104038000,939938000
2,2021,2,7188340000,6660702000,82000,0,1167319000,896083000
3,2021,3,6994639000,6660132000,82000,0,1156282000,1007417000
