,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,491888000.0,417341000.0,,
Capital Surplus,4403500000.0,2777155000.0,1076255000.0,1055425000.0
Total Liab,4454994000.0,3439583000.0,2929704000.0,3205669000.0
Total Stockholder Equity,4109211000.0,2529590000.0,870461000.0,876748000.0
Other Current Liab,2453849000.0,2221446000.0,1946356000.0,2228202000.0
Total Assets,8564205000.0,5969173000.0,3800165000.0,4082417000.0
Common Stock,2000.0,2000.0,2000.0,2000.0
Other Current Assets,2452640000.0,2227883000.0,1935224000.0,2222471000.0
Retained Earnings,-294152000.0,-247467000.0,-205605000.0,-178877000.0
Other Liab,32889000.0,37904000.0,8357000.0,9410000.0
Good Will,2354812000.0,1772043000.0,,
Treasury Stock,-139000.0,-100000.0,-191000.0,198000.0
Other Assets,54221000.0,52925000.0,22499000.0,21967000.0
Cash,2013433000.0,509615000.0,1223724000.0,1568684000.0
Total Current Liabilities,3697256000.0,2325659000.0,1969832000.0,2256066000.0
Short Long Term Debt,1132793000.0,,,
Other Stockholder Equity,-139000.0,-100000.0,-191000.0,198000.0
Property Plant Equipment,130072000.0,120827000.0,75865000.0,75343000.0
Total Current Assets,5533212000.0,3606037000.0,3701801000.0,3985107000.0
Net Tangible Assets,1262511000.0,340206000.0,870461000.0,876748000.0
Short Term Investments,821554000.0,655314000.0,512520000.0,165588000.0
Net Receivables,203491000.0,174083000.0,18153000.0,14407000.0
Long Term Debt,639127000.0,989381000.0,897871000.0,886052000.0
Accounts Payable,13142000.0,11904000.0,4320000.0,5076000.0
Deferred Long Term Liab,,21802000.0,21086000.0,20927000.0
