,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-879000000.0,95000000.0,-371000000.0,-300000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-1032000000.0,-26000000.0,-504000000.0,-432000000.0
Net Borrowings,-78000000.0,-132000000.0,-488000000.0,-167000000.0
Total Cash From Financing Activities,-79000000.0,-135000000.0,-488000000.0,-297000000.0
Change To Operating Activities,92000000.0,-451000000.0,-313000000.0,487000000.0
Net Income,342000000.0,344000000.0,261000000.0,-2693000000.0
Change In Cash,-349000000.0,-63000000.0,375000000.0,104000000.0
Effect Of Exchange Rate,33000000.0,-8000000.0,63000000.0,-46000000.0
Total Cash From Operating Activities,729000000.0,106000000.0,1304000000.0,879000000.0
Depreciation,274000000.0,273000000.0,271000000.0,279000000.0
Other Cashflows From Investing Activities,-32000000.0,9000000.0,-6000000.0,7000000.0
Dividends Paid,-1000000.0,-3000000.0,-3000000.0,-129000000.0
Change To Inventory,-66000000.0,-136000000.0,22000000.0,485000000.0
Change To Account Receivables,-57000000.0,-77000000.0,1091000000.0,-1107000000.0
Change To Netincome,144000000.0,153000000.0,-28000000.0,3428000000.0
Capital Expenditures,-129000000.0,-113000000.0,-159000000.0,-139000000.0
Other Cashflows From Financing Activities,,,,-1000000.0
