,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,665769000.0,665769000.0,226027000.0,226027000.0
Capital Surplus,70567000.0,70567000.0,52599000.0,52599000.0
Total Liab,1447995000.0,1447995000.0,1338669000.0,1338669000.0
Total Stockholder Equity,1364375000.0,1364375000.0,1204735000.0,1204735000.0
Minority Interest,5068000.0,5068000.0,5209000.0,5209000.0
Other Current Liab,56253000.0,56253000.0,198396000.0,198396000.0
Total Assets,2817438000.0,2817438000.0,2548613000.0,2548613000.0
Common Stock,1592000.0,1592000.0,1591000.0,1591000.0
Retained Earnings,1622517000.0,1622517000.0,1536490000.0,1536490000.0
Other Liab,292802000.0,292802000.0,263137000.0,263137000.0
Treasury Stock,-330301000.0,-330301000.0,-385945000.0,-385945000.0
Other Assets,87991000.0,87991000.0,86404000.0,86404000.0
Cash,725378000.0,725378000.0,632201000.0,632201000.0
Total Current Liabilities,462010000.0,462010000.0,379420000.0,379420000.0
Deferred Long Term Asset Charges,77453000.0,77453000.0,68990000.0,68990000.0
Short Long Term Debt,26791000.0,26791000.0,94000.0,94000.0
Other Stockholder Equity,-324373000.0,-324373000.0,-374875000.0,-374875000.0
Property Plant Equipment,569896000.0,569896000.0,549131000.0,549131000.0
Total Current Assets,1362785000.0,1362785000.0,1152252000.0,1152252000.0
Long Term Investments,130997000.0,130997000.0,110541000.0,110541000.0
Net Tangible Assets,698606000.0,698606000.0,554450000.0,554450000.0
Short Term Investments,137000.0,137000.0,2098000.0,2098000.0
Net Receivables,397751000.0,397751000.0,298084000.0,298084000.0
Long Term Debt,453071000.0,453071000.0,479726000.0,479726000.0
Inventory,239519000.0,239519000.0,216570000.0,216570000.0
Accounts Payable,378966000.0,378966000.0,49919000.0,49919000.0
Other Current Assets,,,1001000.0,1001000.0
Good Will,,,424258000.0,424258000.0
