,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Total Liab,7430000000.0,7546000000.0,7580000000.0,7829000000.0
Total Stockholder Equity,10400000000.0,9328000000.0,8731000000.0,8527000000.0
Other Current Liab,235000000.0,115000000.0,75000000.0,89000000.0
Total Assets,17830000000.0,16874000000.0,16311000000.0,16356000000.0
Common Stock,937000000.0,936000000.0,934000000.0,933000000.0
Other Current Assets,370000000.0,141000000.0,139000000.0,300000000.0
Retained Earnings,1861000000.0,962000000.0,411000000.0,246000000.0
Other Liab,1152000000.0,1286000000.0,1198000000.0,1023000000.0
Treasury Stock,7602000000.0,7430000000.0,7386000000.0,7348000000.0
Other Assets,503000000.0,513000000.0,415000000.0,510000000.0
Cash,1777000000.0,1016000000.0,495000000.0,787000000.0
Total Current Liabilities,1178000000.0,935000000.0,950000000.0,832000000.0
Deferred Long Term Asset Charges,71000000.0,106000000.0,120000000.0,44000000.0
Short Long Term Debt,150000000.0,150000000.0,150000000.0,
Other Stockholder Equity,7602000000.0,7430000000.0,7386000000.0,7348000000.0
Property Plant Equipment,13972000000.0,14103000000.0,14287000000.0,13800000000.0
Total Current Assets,3355000000.0,2258000000.0,1609000000.0,2046000000.0
Net Tangible Assets,10400000000.0,9328000000.0,8731000000.0,8527000000.0
Net Receivables,709000000.0,596000000.0,532000000.0,548000000.0
Long Term Debt,5100000000.0,5325000000.0,5325000000.0,5974000000.0
Inventory,499000000.0,505000000.0,443000000.0,411000000.0
Accounts Payable,253000000.0,236000000.0,204000000.0,215000000.0
