,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1819778000.0,1103079000.0,1114617000.0,1123544000.0
Capital Surplus,2810257000.0,2806693000.0,2797687000.0,2802012000.0
Total Liab,7238863000.0,5277914000.0,5196519000.0,5659575000.0
Total Stockholder Equity,6426098000.0,6293113000.0,6136241000.0,6027330000.0
Minority Interest,23041000.0,,,
Other Current Liab,367003000.0,244191000.0,253948000.0,85191000.0
Total Assets,13688002000.0,11571027000.0,11332760000.0,11686905000.0
Common Stock,132704000.0,132678000.0,132664000.0,132516000.0
Other Current Assets,132314000.0,205375000.0,236207000.0,74277000.0
Retained Earnings,3659657000.0,3531861000.0,3385604000.0,3274107000.0
Other Liab,1802607000.0,1460324000.0,1454767000.0,1435731000.0
Good Will,3674763000.0,3172112000.0,3172112000.0,3172112000.0
Treasury Stock,-176520000.0,-178119000.0,-179714000.0,-181305000.0
Other Assets,237107000.0,231149000.0,233793000.0,471399000.0
Cash,135683000.0,857555000.0,722344000.0,1197068000.0
Total Current Liabilities,876693000.0,599245000.0,565857000.0,1047883000.0
Short Long Term Debt,12228000.0,15436000.0,15436000.0,515435000.0
Other Stockholder Equity,-176520000.0,-178119000.0,-179714000.0,-181305000.0
Property Plant Equipment,6203830000.0,4829998000.0,4784965000.0,4608384000.0
Total Current Assets,1718416000.0,2200425000.0,1993008000.0,2277165000.0
Long Term Investments,34108000.0,34264000.0,34265000.0,34301000.0
Net Tangible Assets,931557000.0,2017922000.0,1849512000.0,1731674000.0
Net Receivables,938189000.0,686852000.0,593128000.0,557235000.0
Long Term Debt,3874116000.0,2769892000.0,2772901000.0,2772240000.0
Inventory,512230000.0,450643000.0,441329000.0,448585000.0
Accounts Payable,410340000.0,300109000.0,255624000.0,273080000.0
Deferred Long Term Liab,,,,92880000.0
