,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-344700000.0,-122100000.0,-973500000.0,-111800000.0
Net Borrowings,1597000000.0,-500000000.0,-700000.0,-1000000.0
Total Cash From Financing Activities,1522700000.0,-591700000.0,-88600000.0,-54500000.0
Change To Operating Activities,84800000.0,47800000.0,-165900000.0,107500000.0
Issuance Of Stock,8300000.0,18500000.0,6600000.0,11800000.0
Net Income,205400000.0,215100000.0,201600000.0,87400000.0
Change In Cash,1567400000.0,-307800000.0,-918700000.0,149000000.0
Repurchase Of Stock,-13500000.0,-57600000.0,-42700000.0,-15900000.0
Effect Of Exchange Rate,-9000000.0,-1700000.0,-1700000.0,18100000.0
Total Cash From Operating Activities,398400000.0,407700000.0,143400000.0,297200000.0
Depreciation,118500000.0,119700000.0,116700000.0,104100000.0
Dividends Paid,-47600000.0,-47500000.0,-47500000.0,-47400000.0
Change To Account Receivables,-3600000.0,14500000.0,-65800000.0,-17600000.0
Other Cashflows From Financing Activities,-21500000.0,-5100000.0,-4300000.0,-2000000.0
Change To Netincome,-6700000.0,10600000.0,56800000.0,15800000.0
Capital Expenditures,-97400000.0,-122500000.0,-113000000.0,-111800000.0
