,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,9131078000.0,9110121000.0,9083346000.0,9128599000.0
Total Liab,9329432000.0,9382176000.0,9207251000.0,9184454000.0
Total Stockholder Equity,10625277000.0,10396711000.0,10277520000.0,10488371000.0
Minority Interest,671026000.0,648179000.0,646964000.0,576786000.0
Other Current Liab,233306000.0,232958000.0,232737000.0,232262000.0
Total Assets,20663015000.0,20464346000.0,20169015000.0,20286891000.0
Common Stock,3750000.0,3744000.0,3729000.0,3723000.0
Other Current Assets,187042000.0,353009000.0,62383000.0,57137000.0
Retained Earnings,1527115000.0,1321875000.0,1231808000.0,1399715000.0
Other Liab,414818000.0,404045000.0,396603000.0,405544000.0
Treasury Stock,-36666000.0,-39029000.0,-41363000.0,-43666000.0
Other Assets,325876000.0,348586000.0,333740000.0,336285000.0
Cash,39707000.0,39492000.0,35453000.0,42591000.0
Total Current Liabilities,486605000.0,1044830000.0,886007000.0,838092000.0
Other Stockholder Equity,-36666000.0,-39029000.0,-41363000.0,-43666000.0
Property Plant Equipment,20000536000.0,19631316000.0,19638824000.0,19756785000.0
Total Current Assets,257174000.0,431080000.0,143177000.0,141039000.0
Long Term Investments,79429000.0,53364000.0,53274000.0,52782000.0
Net Tangible Assets,10625277000.0,10396711000.0,10277520000.0,10488371000.0
Net Receivables,30425000.0,38579000.0,45341000.0,41311000.0
Long Term Debt,8114648000.0,7618922000.0,7607803000.0,7629426000.0
Accounts Payable,166522000.0,114288000.0,168028000.0,107366000.0
