,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,3426540000.0,3519797000.0,3595182000.0,3695194000.0
Capital Surplus,358677000.0,329619000.0,374497000.0,385049000.0
Total Liab,11731026000.0,11927530000.0,12433617000.0,12705125000.0
Total Stockholder Equity,8490781000.0,8398307000.0,7392202000.0,7105982000.0
Minority Interest,15064000.0,15363000.0,15727000.0,16322000.0
Other Current Liab,334284000.0,297931000.0,263355000.0,276590000.0
Total Assets,20236871000.0,20341200000.0,19841546000.0,19827429000.0
Common Stock,90523000.0,90523000.0,90523000.0,90523000.0
Other Current Assets,10485000.0,5486000.0,8532000.0,18755000.0
Retained Earnings,15233799000.0,14915497000.0,14429912000.0,14072152000.0
Other Liab,2183842000.0,2155070000.0,2825062000.0,2895733000.0
Good Will,8009340000.0,8059687000.0,8031586000.0,8101016000.0
Treasury Stock,-7192218000.0,-6937332000.0,-7502730000.0,-7441742000.0
Other Assets,148443000.0,106135000.0,127471000.0,136233000.0
Cash,478582000.0,733117000.0,489600000.0,564734000.0
Total Current Liabilities,3283243000.0,3096503000.0,3036647000.0,3207083000.0
Deferred Long Term Asset Charges,145972000.0,104251000.0,125382000.0,134325000.0
Other Stockholder Equity,-1605490000.0,-1566727000.0,-2156290000.0,-2130506000.0
Property Plant Equipment,2223534000.0,2398356000.0,2249122000.0,2302142000.0
Total Current Assets,5631274000.0,5616750000.0,5049053000.0,4799679000.0
Long Term Investments,797740000.0,640475000.0,789132000.0,793165000.0
Net Tangible Assets,-2945099000.0,-3181177000.0,-4234566000.0,-4690228000.0
Short Term Investments,40160000.0,39116000.0,40270000.0,43314000.0
Net Receivables,2440885000.0,2538613000.0,2455089000.0,2142967000.0
Long Term Debt,6263941000.0,6582053000.0,6571908000.0,6602309000.0
Inventory,2264725000.0,2090642000.0,1898159000.0,1870948000.0
Accounts Payable,1636272000.0,1667878000.0,1551460000.0,1343011000.0
Short Long Term Debt,,2819000.0,,
