,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,6855000000,5475000000,131000000,140000000,1842000000,1583000000
1,2021,1,6441000000,5503000000,131000000,140000000,1781000000,1842000000
2,2021,2,6334000000,5742000000,131000000,138000000,1802000000,1705000000
3,2021,3,6274000000,5727000000,131000000,142000000,1806000000,1664000000
