,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,1174755000.0,1226223000.0,1213115000.0,1205148000.0
Total Liab,8285097000.0,7920960000.0,8123721000.0,8210373000.0
Total Stockholder Equity,6848889000.0,6586088000.0,6324078000.0,6056446000.0
Minority Interest,372177000.0,369586000.0,373128000.0,366279000.0
Other Current Liab,642602000.0,487290000.0,511672000.0,355457000.0
Total Assets,15506163000.0,14876634000.0,14820927000.0,14633098000.0
Common Stock,3656000.0,3676000.0,3675000.0,3652000.0
Other Current Assets,314000.0,,11275000.0,15303000.0
Retained Earnings,5670478000.0,5356189000.0,5107288000.0,4847646000.0
Other Liab,2121483000.0,2003016000.0,1902865000.0,1813555000.0
Other Assets,32949000.0,13040000.0,11825000.0,34704000.0
Cash,693649000.0,150038000.0,96057000.0,47470000.0
Total Current Liabilities,1404559000.0,1159404000.0,1232242000.0,860806000.0
Short Long Term Debt,2306000.0,2285000.0,2265000.0,2245000.0
Property Plant Equipment,13494572000.0,13571950000.0,13747281000.0,13745849000.0
Total Current Assets,1978642000.0,1291644000.0,1061821000.0,852545000.0
Net Tangible Assets,6848889000.0,6586088000.0,6324078000.0,6056446000.0
Net Receivables,1147833000.0,1033089000.0,859384000.0,702494000.0
Long Term Debt,4741729000.0,4741043000.0,4971055000.0,5530173000.0
Inventory,119285000.0,89263000.0,76008000.0,72157000.0
Accounts Payable,527268000.0,438521000.0,509490000.0,361704000.0
Deferred Long Term Liab,,,,3300000.0
